id,product_name,barcode,unit,category,brand,inventory,stock,expiry,purchase_price,sale_price,price_per_unit,tax,unit_name,unit_conversion
,GYNO FOAM 200ML,,NOS,,,0,10,180,0,0,0,5,,
,GYNO CANDIZOL 400MG OVULES 3S,,NOS,CAPSULES,,11,10,180,0,0,0,0,,
,GYNO CANDIZOL 200MG OVULES 7S,,NOS,CAPSULES,,17,0,0,0,0,0,0,,
,GYNERA TAB 21S,,NOS,,,3,10,180,0,0,0,0,,
,GUPISONE 5MG TAB 20S,,PACK,TABLETS,,112,10,180,0,0,0,0,,
,GUPISONE 20MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GUPISONE 15MG/5ML SYRUP 120ML,,,,,0,10,180,3.6,4.53,0,0,,
,GUMMY VITABLES VIT C GUMMIES 60S,,NOS,,,0,10,180,0,0,0,0,,
,GUMMIKING KIDS MULTIVITAMIN GUMMIES 60S,,NOS,,,0,10,180,0,0,0,0,,
,GROFENAC RETARD 100MG TAB 10S (BULK),,NOS,,,0,10,180,0,0,0,0,,
,GROFENAC RETARD 100MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,GRIPE WATER WOODWARDS 150ML,,NOS,,,33,10,180,0,0,0,0,,
,GREETMED ICE BAG 6 INCH,,NOS,,,0,10,180,0,0,0,0,,
,GREETMED HOT WATER BAG WITH COVER,,NOS,,,0,10,180,0,0,0,0,,
,GREETMED DIGITAL THERMOMETER GF-MT505,,NOS,,,0,10,180,0,0,0,0,,
,GREETMED COMPRESSOR NEBULIZER 5A,,NOS,,,0,10,180,0,0,0,0,,
,GREETMED BLOOD LANCETS 200S,,NOS,,,0,10,180,0,0,0,0,,
,GRATIS NAWRA MENSTRUAL CUP XS,,NOS,,,0,10,180,0,0,0,0,,
,GRATIS NAWRA MENSTRUAL CUP S,,NOS,,,0,10,180,0,0,0,0,,
,GRATIS NAWRA MENSTRUAL CUP L,,NOS,,,0,10,180,0,0,0,0,,
,GR SIX CAPS 16S,,PACK,HEALTH AND WELLNESS,,18,10,180,0,0,0,0,STRIPS,2
,GOVILS CLOVE OIL 10ML,,NOS,,,0,10,180,0,0,0,0,,
,GOOD TIMES ULTRA THIN 12S,,NOS,,,0,10,180,0,0,0,0,,
,GOOD TIMES STUDDED 12S,,NOS,,,0,10,180,0,0,0,0,,
,GOOD TIMES SMOOTH 12S,,NOS,,,0,10,180,0,0,0,0,,
,GOOD TIMES CONDOMS 12S,,NOS,,,0,10,180,0,0,0,0,,
,GOLDEN TIME HCG PREG TEST,,NOS,,,0,10,180,0,0,0,0,,
,GOLD MCP CLINICAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GOLD C VIT C 1000MG CAPS 60S,,NOS,,,0,10,180,0,0,0,0,,
,GLYZIDE 80MG TAB 60S,,PACK,,,1,10,180,0,0,0,0,STRIPS,3
,GLYSOLID GLYCERIN SOAP 125GM,,NOS,,,0,10,180,0,0,0,0,,
,GLYSOLID GLYCERIN CREAM 250 ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYSOLID GLYCERIN CREAM 125ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYSOLID GLYCERIN CREAM 100 ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYSOLID BODY LOTION 250ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYPRIDE 3MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLYPRIDE 2MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLYPRIDE 1MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLYNASE 5MG TAB 100S,,PACK,,,0,10,180,0,0,0,0,STRIPS,10
,GLYMET 850MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLYCERYL TRINITRATE TABLETS 100S,,NOS,,,0,10,180,0,0,0,0,,
,GLYCEROL 1GM INFANT SUPP 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GLYCERIN VERSATILE SKIN CARE 80ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYCERIN OIL BEBECOM 200ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYCERIN OF BORAX BELLS 30ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYCERIN LIQUID BP NPI 60ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYCERIN B.P. BELLS 28ML,,NOS,,,0,10,180,0,0,0,0,,
,GLYCERIN B.P. BELLS 100ML,,NOS,,,0,10,180,0,0,0,0,,
,GLUTATHIONE 1200MG CAPS 60S,,NOS,,,0,10,180,0,0,0,0,,
,GLUTATHIONE 1000MG CAPS 60S,,NOS,,,0,10,180,0,0,0,0,,
,GLUCOVANCE 500MG/5MG TAB 30S,,PACK,TABLETS,,2,10,180,0,0,0,0,STRIPS,2
,GLUCOVANCE 500MG/2.5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GLUCOVANCE 1000MG/5MG 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GLUCOSE-D 500GM,,NOS,,,0,10,180,0,0,0,0,,
,GLUCOSE WEIKFIELD 450GM,,NOS,,,0,10,180,0,0,0,0,,
,GLUCOSE ORANGE WEIKFIELD 450GM,,NOS,,,0,10,180,0,0,0,0,,
,GLUCOSE LEMON WEIKFIELD 450GM,,NOS,,,0,10,180,0,0,0,0,,
,GLUCOPHAGE XR 750MG TAB 30S,,PACK,TABLETS,,2,10,180,0,0,0,0,STRIPS,2
,GLUCOPHAGE XR 500MG TAB 30S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,2
,GLUCOPHAGE XR 1000MG TAB 30S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,3
,GLUCOPHAGE 850MG TAB 30S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,2
,GLUCOPHAGE 500MG TAB 50S,,PACK,TABLETS,,42,10,180,0,0,0,0,STRIPS,5
,GLUCOPHAGE 1000MG TABS 30S,,PACK,TABLETS,,15,10,180,0,0,0,0,STRIPS,2
,GLUCERNA VANILLA 400GM,,NOS,,,0,10,180,0,0,0,0,,
,GLUCERNA SR VANILLA LIQUID 200ML,,NOS,,,0,10,180,0,0,0,0,,
,GLOVIT-CAL CAPLETS 30S,,PACK,,,2,10,180,0,0,0,0,STRIPS,3
,GLOVIT CAPS 30S,,PACK,HEALTH AND WELLNESS,,9,10,180,0,0,0,0,STRIPS,2
,GLOTAC 150MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GLOMOX 500MG CAPS 20S,,PACK,CAPSULES,,10,10,180,0,0,0,0,STRIPS,2
,GLOMOX 500MG CAPS 10S,,NOS,,,0,10,180,0,0,0,0,,
,GLODENT TOOTHPASTE 70GM,,NOS,,,34,10,180,0,0,0,5,,
,GLOCLAV 625MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GLOCLAV 228MG/5ML SUSP 70ML,,NOS,,,0,10,180,0,0,0,0,,
,GLOCLAV 1GM TAB 14S,,PACK,TABLETS,,10,10,180,0,0,0,0,STRIPS,2
,GLOBIFER FORTE TAB 60S,,PACK,,,3,10,180,0,0,0,0,STRIPS,3
,GLOBIFER FORTE PLUS 40S,,PACK,,,1,10,180,0,0,0,0,STRIPS,2
,GLOBIFER CHEWABLE TAB 30S,,,,,0,0,0,0,0,0,0,STRIPS,2
,GLOBAL COOLING PATCH 4S,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,GLIM 4MG TAB 30S,,PACK,TABLETS,,0,10,180,0,0,0,0,STRIPS,3
,GLIM 3MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLIM 2MG TABS 30S,,PACK,TABLETS,,24,10,180,0,0,0,0,STRIPS,3
,GLIM 1MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLENDES 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GLENCET 5MG TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GINSAVIT CAPS 24S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,GINSANA G115 SYRUP 250ML,,NOS,,,0,10,180,0,0,0,0,,
,GINSANA G115 CAPSULES 30S,,NOS,,,0,10,180,0,0,0,0,,
,GINKOGIN CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GINGIPAINT 10ML,,NOS,,,0,10,180,0,0,0,0,,
,GINCOSAN CAPS 30S,,NOS,,,0,10,180,0,0,0,0,,
,GILLETE SIMPLY VENUS PINK 4S,,NOS,,,0,10,180,0,0,0,0,,
,GILLETE SIMPLY VENUS BLUE 6S,,NOS,,,0,10,180,0,0,0,0,,
,GILLETE BLUE PLUS 5S,,NOS,,,0,10,180,0,0,0,0,,
,GIAD 50MG TAB 4S,,NOS,,,0,10,180,0,0,0,0,,
,GEVITA CAPS 30S,,PACK,HEALTH AND WELLNESS,,5,10,180,0,0,0,0,STRIPS,2
,GERMIDINE SORE THROAT SPRAY 50ML,,NOS,,,0,10,180,0,0,0,0,,
,GERMICLEAN HYGENIC FORMULA 500ML,,NOS,,,0,10,180,0,0,0,0,,
,GERM X VAGINAL DOUCHE 5ML,,NOS,,,0,10,180,0,0,0,0,,
,GERATHERM NON CONTACT THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GERATHERM FLEX DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GERATHERM DUOTEMP EAR & FOREHEAD THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GERATHERM DESKTOP BP MONITOR GP-6621,,NOS,,,0,10,180,0,0,0,0,,
,GERATHERM COLOR DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GENUPHIL TAB 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GENU CREAM 70ML,,NOS,MEDICAL OINTMENTS & CREAM,,13,10,180,0,0,0,0,,
,GENTIAN VIOLET BELLS 28ML,,NOS,,,0,10,180,0,0,0,0,,
,GENTIAN VIOLET AMEYA 60ML,,NOS,,,0,10,180,0,0,0,0,,
,GENTAL 0.1% SKIN OINTMENT 15GM,,NOS,,,0,10,180,0,0,0,0,,
,GENTADEXA EYE/EAR DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,GENTADEX STERILE EYE DROPS API 10ML,,NOS,,,0,10,180,0,0,0,0,,
,GENTADAR EYE/EAR DROPS 10ML,,NOS,,,0,10,180,0,0,0,0,,
,GENTACIN 3% EYE OINTMENT 5GM,,NOS,,,0,10,180,0,0,0,0,,
,GENCET 5MG/5ML SYRUP 100ML,,NOS,,,0,10,180,0,0,0,0,,
,GEL CLAIR SACHETS 15ML 3S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,GEESENPAS PAIN RELIEF PATCH 7X10CM,,NOS,,,0,10,180,0,0,0,0,,
,GAVISCON ORIGINAL ANISEED SUSP 500ML,,NOS,SYRUP,,0,10,180,0,0,0,0,,
,GAVISCON ORIGINAL ANISEED SUSP 200ML,,NOS,SYRUP,,37,10,180,0,0,0,0,,
,GAVISCON EXTRA STRENGTH CHEWABLE TAB 24S,,PACK,TABLETS,,28,10,180,0,0,0,0,STRIPS,4
,GAVISCON DOUBLE ACTION SUSP 300ML,,NOS,,,0,10,180,0,0,0,0,,
,GAVISCON DOUBLE ACTION CHEWABLE TAB 32S,,PACK,TABLETS,,35,10,180,0,0,0,0,STRIPS,4
,GAVISCON ADVANCE PEPPERMINT SUSP 300ML,,NOS,SYRUP,,48,10,180,0,0,0,0,,
,GAVISCON ADVANCE ANISEED SUSP 300ML,,NOS,SYRUP,,11,10,180,0,0,0,0,,
,GAVISCON ADV PEPPERMINT LIQ SACHETS 12S,,PACK,,,0,10,180,0,0,0,0,STRIPS,12
,GAUZE SWABS STERILE 7.5CM X 7.5CM 5S,,NOS,SURGICALS,,0,10,180,0,0,0,0,,
,GAUZE SWABS STERILE 5CM X 5CM 5S,,NOS,SURGICALS,,100,10,180,0,0,0,0,,
,GAUZE SWABS STERILE 10X10CM 5S,,NOS,SURGICALS,,80,10,180,0,0,0,0,,
,GAUZE SWABS STERILE 10CM X 10.2CM 50S,,NOS,,,0,10,180,0,0,0,0,,
,GAUZE SWABS 7.5CM X 7.5CM 100S,,NOS,,,20,10,180,0,0,0,0,,
,GAUZE SWABS 5CM X 5CM 200S,,NOS,,,0,10,180,0,0,0,0,,
,GAUZE SWABS 5CM X 5CM 100S,,NOS,,,0,10,180,0,0,0,0,,
,GASEX TABS 100S,,NOS,,,0,10,180,0,0,0,0,,
,GASEX TAB 60S,,NOS,,,0,10,180,0,0,0,0,,
,GASEC 20 CAPS 14S,,NOS,,,0,10,180,0,0,0,0,,
,GARNIER SKINACTIVE FAIRNESS FACE WASH 100ML,,NOS,,,0,10,180,0,0,0,0,,
,GARLIC 100MG NATURES BOUNTY 100S,,NOS,,,0,10,180,0,0,0,0,,
,GARGAROL SUGAR FREE MOUTHWASH 180ML,,NOS,,,0,10,180,0,0,0,0,,
,GAMMA THERMO SOFT DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,GAMAVATE OINTMENT 25GM,,NOS,,,0,10,180,0,0,0,0,,
,GALVUSMET 50MG/850MG TAB 60S,,PACK,,,0,10,180,0,0,0,0,STRIPS,6
,GALVUSMET 50/500MG TAB 60S,,PACK,,,0,10,180,0,0,0,0,STRIPS,6
,GALVUSMET 50/1000MG TAB 60S,,PACK,,,5.166666667,10,180,0,0,0,0,STRIPS,6
,GALVUS 50MG TAB 28S,,PACK,,,4,10,180,0,0,0,0,STRIPS,2
,G-ZIDE MR 60MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,G PRIDE 3MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,G PRIDE 2MG TAB 10S,,NOS,,,0,10,180,0,0,0,0,,
,G PRIDE 1MG TAB 10S,,PACK,,,0,10,180,0,0,0,0,,
,FYBOGEL ORANGE SACHETS 10S,,NOS,,,0,10,180,0,0,0,0,,
,FUTASOLE OINTMENT 15GM,,NOS,,,0,10,180,0,0,0,0,,
,FUTASOLE CREAM 15GM,,NOS,,,0,10,180,0,0,0,0,,
,FUSIX 40MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,FUSIDERM 2% CREAM 15GM,,NOS,MEDICAL OINTMENTS & CREAM,,4,10,180,0,0,0,0,,
,FUSIBACT OINT 15GM,,NOS,,,0,10,180,0,0,0,0,,
,FUSIBACT CREAM 15GM,,NOS,MEDICAL OINTMENTS & CREAM,,5,10,180,0,0,0,0,,
,FUNZOL 150MG CAPS 1S,,NOS,CAPSULES,,36,10,180,0,0,0,0,,
,FUNGISAFE CREAM 15G,,NOS,,,0,10,180,0,0,0,0,,
,FUMIC EYE DROPS 5ML,,NOS,DROPS,,15,10,180,0,0,0,0,,
,FUDION 2% CREAM 15GM,,NOS,MEDICAL OINTMENTS & CREAM,,60,10,180,0,0,0,0,,
,FUCITHALMIC EYE DROPS 5GM,,NOS,,,0,10,180,0,0,0,0,,
,FUCIDIN OINTMENT 30GM,,NOS,MEDICAL OINTMENTS & CREAM,,71,10,180,0,0,0,0,,
,FUCIDIN H CREAM 30GM,,NOS,MEDICAL OINTMENTS & CREAM,,147,10,180,0,0,0,0,,
,FUCIDIN CREAM 30GM,,NOS,MEDICAL OINTMENTS & CREAM,,221,10,180,0,0,0,0,,
,FUCICORT CREAM 30GM,,NOS,,,0,10,180,0,0,0,0,,
,FRUIT STRAINER,,NOS,,,0,10,180,0,0,0,0,,
,FRUILY CHILDRENS MULTIVITAMIN GUMMIES 60S,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA SUNCARE SPF50 SPRAY 125ML,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA SUNCARE SPF50 EMULSION 40ML,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA SPF15 ANTI SPOT CREAM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA SILK TOUCH SPF50 ANTISPOT 50ML,,,,,0,0,0,0,0,0,5,,
,FROIKA SILK TOUCH SPF50 ANTISPOT 50M,,NOS,COSMETICS,,0,10,180,0,0,0,0,,
,FROIKA SENSITIVE HYDRANT MILK 200ML,,NOS,,,5,10,180,0,0,0,5,,
,FROIKA SENSITIVE FOAMING CLEANSING GEL 200ML,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA SENSITIVE FACE CREAM 50 ML,,,,,0,0,0,0,0,0,5,,
,FROIKA RENEX PLUS ANTI DANDRUFF SHAMPOO 200ML,,NOS,COSMETICS,,2,10,180,0,0,0,5,,
,FROIKA HYALURONIC SILK TOUCH SPF50 CREAM 50ML,,NOS,COSMETICS,,2,10,180,0,0,0,5,,
,FROIKA HYALURONIC SILK TOUCH SPF50 ANTISPOT 50ML,,NOS,COSMETICS,,1,10,180,0,0,0,5,,
,FROIKA FLAMOSIN CREAM 50ML,,NOS,,,6,10,180,0,0,0,5,,
,FROIKA ANTI SPOT SPF15 WTNG VIT C DAY CREAM 30ML,,NOS,,,0,10,180,0,0,0,5,,
,FROIKA ANTI SPOT AHA GEL 30ML,,NOS,,,0,10,180,0,0,0,0,,
,FROIKA AC SAL WASH LIQUID CLEANSER 200ML,,,,,0,0,0,0,0,0,5,,
,FROIKA AC SAL PEPTIDE CREAM 30ML,,NOS,,,0,10,180,0,0,0,5,,
,FROIKA AC LIQUID CLEANSER 200ML,,NOS,COSMETICS,,2,10,180,0,0,0,5,,
,FROIKA AC EXTRA CREAM 30ML,,NOS,,,0,10,180,0,0,0,0,,
,FRIENDS ADULT DIAPERS 10S,,NOS,,,0,10,180,0,0,0,0,,
,FRIENDS 60 X 90CM UNDERPADS LARGE 10S,,NOS,,,0,10,180,0,0,0,0,,
,FREZYDERM SPF50 VELVET SUN SCREEN FACE CREAM 50ML,,NOS,,,0,10,180,0,0,0,0,,
,FREZYDERM LICE FREE SET 125ML,,NOS,,,0,10,180,0,0,0,0,,
,FRESH UP DENTAL FLOSS,,NOS,,,0,10,180,0,0,0,0,,
,FRESH TALK MOUTH SPRAY 20ML,,NOS,,,0,10,180,0,0,0,0,,
,FRESH ROYAL JELLY MARNYS 1000MG CAPS 30S,,NOS,,,0,10,180,0,0,0,0,,
,FRESH MOUTH SPARY 20ML,,NOS,,,0,10,180,0,0,0,0,,
,FRESH EYE LOOK LENS SOLUTION 150ML,,NOS,,,0,10,180,0,0,0,0,,
,FRESCOPAD COOLING GEL SHEET 4S,,NOS,,,0,10,180,0,0,0,0,,
,FRENCY EXTREME GEL FOR WOMEN 7ML,,NOS,,,0,10,180,0,0,0,0,,
,FREESTYLE OPTIUM TEST STRIPS 50S,,PACK,,,1,10,180,0,0,0,0,STRIPS,10
,FREESTYLE OPTIUM MONITOR OFFERPACK,,NOS,,,0,10,180,0,0,0,0,,
,FREESTYLE LITE TEST STRIPS 50S,,NOS,,,2,10,180,0,0,0,0,,
,FREESTYLE LANCETS 50S,,NOS,,,0,10,180,0,0,0,0,,
,FREESTYLE FREEDOM LITE SPL DISCOUNTED OFFER PACK,,NOS,,,0,10,180,0,0,0,0,,
,FREESTYLE FREEDOM LITE MONITOR OFFER PACK,,NOS,,,0,10,180,0,0,0,0,,
,FREE LICE SHAMPOO 200ML,,NOS,COSMETICS,,104,10,180,0,0,0,5,,
,FOSTIMON 75 I.U. INJECTION,,NOS,,,0,10,180,0,0,0,0,,
,FOSTIMON 150 I.U. INJECTION,,NOS,,,0,10,180,0,0,0,0,,
,FORXIGA 5MG TAB 28S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,FORXIGA 10MG TAB 28S,,PACK,TABLETS,,1,10,180,0,0,0,0,STRIPS,2
,FORTUNA SLIMMING BELT,,NOS,,,0,10,180,0,0,0,0,,
,FORTUNA PILL CUTTER,,NOS,,,0,10,180,0,0,0,0,,
,FORTUNA PILL BOX SEVEN DAYS AM/PM,,NOS,SURGICALS,,3,10,180,0,0,0,0,,
,FORTUNA PILL BOX CIRCULAR,,NOS,SURGICALS,,2,10,180,0,0,0,0,,
,FORTUNA NIT COMB,,NOS,,,0,10,180,0,0,0,0,,
,FORTUNA EAR PLUGS 2S,,NOS,,,0,10,180,0,0,0,0,,
,FORTUNA BABY NAIL CLIPPER,,NOS,,,0,10,180,0,0,0,0,,
,FORTUNA 7DAYS AM/PM BILL BOX,,,,,0,10,180,1.013,1.8,0,0,,
,FORTICEF 500MG CAP 12S,,NOS,,,0,10,180,0,0,0,0,,
,FORTICEF 250MG SUSP 75ML,,NOS,,,0,10,180,0,0,0,0,,
,FORTICEF 250MG CAPS 12S,,NOS,,,0,10,180,0,0,0,0,,
,FORTICEF 125MG SUSP 75ML,,NOS,,,0,10,180,0,0,0,0,,
,FORCE FACTOR SCORE XXL TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,FORCAN-150 MG CAPS 1S,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN PHARMA TOOTHBRUSH SOFT,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN PHARMA TOOTHBRUSH MEDIUM,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN PHARMA TOOTHBRUSH HYPRSNSIVTY EXTRA SOFT,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN PHARMA ORTHODONTIC BRUSH,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN MINT DENTAL FLOSS,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN INTERDENTAL SOFT PICKS 30S,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN FRUITS EXTRA SOFT CHILDREN TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN EXTRA SOFT TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN EXPERT PRO TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN ADAPTA SOFT TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,0,,
,FORAMEN ADAPTA HARD DURO TOOTHBRUSH,,NOS,,,0,10,180,0,0,0,5,,
,FORACORT 200 INHALER 120DOSES,,NOS,,,2,10,180,0,0,0,0,,
,FORACORT 100 INHALER 120DOSES,,NOS,,,0,10,180,0,0,0,0,,
,FORA DIAMOND PRIMA TEST STRIPS 2 X 25S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,FORA DIAMOND PRIMA MONITOR,,NOS,,,0,10,180,0,0,0,0,,
,FOOT GUARD FOOT CREAM 50GM,,NOS,,,0,10,180,0,0,0,0,,
,FOOT FILE,,NOS,,,0,10,180,0,0,0,0,,
,FOLVYTE 400MCG TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,FOLITAB 5MG TAB 30S,,PACK,,,15,10,180,0,0,0,0,STRIPS,3
,FOLIKID TAB 30S,,NOS,,,13,10,180,0,0,0,0,,
,FOLICUM 5MG TAB 20S,,PACK,,,0,10,180,0,0,0,0,,
,FOLICRON CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,FOLEY CATHETER 16,,NOS,,,0,10,180,0,0,0,0,,
,FLUZYN-20MG CAPS 30S,,PACK,,,0,10,180,0,0,0,0,STRIPS,3
,FLUVIR 75MG CAP 10S,,NOS,CAPSULES,,2,10,180,0,0,0,0,,
,FLUTAB SINUS TAB 20S,,PACK,TABLETS,,40,10,180,0,0,0,0,STRIPS,2
,FLUSORT 50 MCG SPRAY 120 MD,,,,,0,0,0,0,0,0,0,,
,FLUORODINE TOOTH BRUSH SOFT,,NOS,,,0,10,180,0,0,0,5,,
,FLUORODINE TOOTH BRUSH MEDIUM,,NOS,,,0,10,180,0,0,0,5,,
,FLUNA 150MG CAPS 1S,,NOS,,,0,10,180,0,0,0,0,,
,FLUKIT TAB 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,FLUKIT SYRUP 60ML,,NOS,,,0,10,180,0,0,0,0,,
,FLUIDBASE OIL FREE MOISTURIZER GENOVE 125ML,,NOS,,,0,10,180,0,0,0,0,,
,FLUDREX TAB 24S,,PACK,,,19.5,10,180,0,0,0,0,STRIPS,2
,FLUDREX SYRUP 120ML,,NOS,,,0,10,180,0,0,0,0,,
,FLUCORIC 150MG CAPS 1S,,NOS,,,0,10,180,0,0,0,0,,
,FLUCAZOL 150MG CAPS 1S,,NOS,TABLETS,,20,10,180,0,0,0,0,,
,FLUCA OPTHALMIC SOLUTION 5ML,,NOS,DROPS,,4,10,180,0,0,0,0,,
,FLOZAK 20MG CAPS 30S,,NOS,,,0,10,180,0,0,0,0,,
,FLOWER BABY TEETHER,,NOS,,,0,10,180,0,0,0,0,,
,FLONAZE INHALATION GELCAPS 20S,,PACK,,,0,10,180,0,0,0,0,STRIPS,2
,FLOMIST NASAL SPRAY 100DOSES 10ML,,NOS,,,0,10,180,0,0,0,0,,
,FLOHALE 50 INHALER 120DOSES,,NOS,,,0,10,180,0,0,0,0,,
,FLOHALE 125 INHALER 120 DOSE,,NOS,,,0,10,180,0,0,0,0,,
,FLIXONASE 50MCG NASAL SPARY 120MD,,NOS,,,0,10,180,0,0,0,0,,
,FLIXONASE 50 NASAL SPRAY 60DOSES,,NOS,,,0,10,180,0,0,0,0,,
,FLEXVIT EFFERVESCENT TAB 20S,,NOS,,,0,10,180,0,0,0,0,,
,FLEXITOL VIT E FACE AND NECK CREAM 85GM,,NOS,,,0,10,180,0,0,0,0,,
,FLEXITOL SPF50 LIP BALM 10GM,,NOS,,,0,10,180,0,0,0,0,,
,FLEXITOL SPF 50 LIPBALM 10GM,,,,,0,0,0,0,0,0,0,,
,FLEXITOL LIPBALM SPF50+ 10GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL LIP BALM PAPAYA 10GM,,,,,0,10,180,1.59,2.175,0,5,,
,FLEXITOL LIP BALM BERRY 10GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL LIP BALM 10GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL HEEL BALM 56GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL HEEL BALM 112GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL HAND BALM 56GM,,NOS,,,0,10,180,0,0,0,5,,
,FLEXITOL FOOT CREAM 85GM,,NOS,,,0,10,180,0,0,0,0,,
,FLEXIBLE DIGITAL THERMOMETER,,NOS,,,0,10,180,0,0,0,0,,
,FLEXI PLUS TAB 30S,,PACK,TABLETS,,15,10,180,0,0,0,0,STRIPS,2
,FLAZOL 500MG TAB 20S,,PACK,TABLETS,,345,10,180,0,0,0,0,STRIPS,2
,FLATAM PLUS DROPS,,NOS,,,0,10,180,0,0,0,0,,
,FLATAM PLUS CHEWABLE TAB 30S,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO SOFT COLLAR X-LARGE,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO SOFT COLLAR MEDIUM,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO SOFT COLLAR LARGE,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO SAUNA BELT HC 1009,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO PEDIATRIC ARM SLING OC2114,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO ORTHOPAEDIC HEAT BELT HC-1001,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO GEL EXERCISE BALL,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO FAHRENHEIT SAUNA BELT,,NOS,,,0,10,180,0,0,0,0,,
,FLAMINGO CARPAL TUNNEL SPLINT,,NOS,,,0,10,180,0,0,0,0,,
