SL,product_name,number,expiry_date,purchase_price,price_per_unit,sale_price,stock,,,
1594,TRIPOFED EXPECTORANT 100ML,0S540,1/7/2027,0.291,0.291,0.46,10,,,
1595,TRIPOFED SYRUP 100ML,0S418,1/6/2027,0.39,0.39,0.61,2,,,
1596,TRUSCARE MEDICAL HCG PREG TEST MIDSTREAM PACK,HCG22090501,1/9/2025,0.25,0.25,1.5,3,,,
1597,TRUSCARE MEDICAL HCG PREGNANCY TEST MIDSTREAM,HCG22090501,1/9/2025,0.25,0.25,1.5,44,,,
1598,TRYPTIZOL 25MG TAB 30S,M0340,1/7/2027,0.277,0.277,1.41,11,,,
1599,TYLENOL 200 SUPPOSITORIES 10S,24CQ14201,1/2/2026,1.182,1.182,1.44,4,,,
1600,TYNOR ABDOMINAL SUPPORT ,1000,1/1/2030,4.178,4.178,6.5,7,,,
1601,TYNOR ARM SLING BAGGY ,1000,1/1/2030,3,3,4,5,,,
1602,TYNOR ARM SLING TROPICAL JUNIOR ,1000,1/1/2030,2.9,2.9,4,1,,,
1603,TYNOR CAST SHOE,1000,1/1/2030,4.5,4.5,6.5,3,,,
1604,TYNOR CERVICAL ORTHOSIS PHILADELPHIA,1000,1/1/2030,7.5,7.5,10,1,,,
1605,TYNOR ELASTIC KNEE SUPPORT,1000,1/1/2030,3.857,3.857,6,1,,,
1606,TYNOR ELASTIC SHOULDER IMMOBILIZER LARGE,1000,1/1/2030,4.6,4.6,7,1,,,
1607,TYNOR ELBOW SUPPORT,1000,1/1/2030,1.092,1.092,1.9,1,,,
1608,TYNOR EXERCISING BALL NEURO,1000,1/1/2030,0.643,0.643,1.2,3,,,
1609,TYNOR EXERCISING BALL ORTHO,1000,1/1/2030,0.643,0.643,1,3,,,
1610,TYNOR FOREARM SPLINT ,1000,1/1/2030,3.214,3.214,5,2,,,
1611,TYNOR FROG SPLINT,1000,1/1/2030,1.157,1.157,1.8,5,,,
1612,TYNOR KNEE CAP COMFEEL PAIR ,1000,1/1/2030,2.572,2.572,4,0.5,,,
1613,TYNOR KNEE CAP OPEN PATELLA ,1000,1/1/2030,2.571,2.571,4,7,,,
1614,TYNOR KNEE CAP PAIR D-04,1000,1/1/2030,1.929,1.929,3,1.5,,,
1615,TYNOR POD 22MM,1000,1/1/2030,0.625,0.625,1,10,,,
1616,TYNOR PREGNANCY BACK SUPPORT,1000,1/1/2030,6.75,6.75,9,1,,,
1617,TYNOR ROM KNEE BRACE,1000,1/1/2030,15,15,21,1,,,
1618,TYNOR WRIST BRACE WITH DOUBLE LOCK,1000,1/1/2030,0.964,0.964,1.8,6,,,
1619,TYRA 20MG TAB 4S,8788,1/2/2027,2.03,2.03,5.69,5,,,
1620,ULTRA CO-Q10 TAB 60S,UCT2302P,1/4/2026,1.828,1.828,10.17,0.25,,,
1621,ULTRA VIT C 500MG TAB 60S,UBC2403AA,1/12/2026,1.175,1.175,6.43,0.5,,,
1622,UNDERARM CRUTCHES MARVEL LARGE,1000,1/1/2030,2.8,2.8,6,3,,,
1623,UNDERARM CRUTCHES MARVEL MEDIUM,1000,1/1/2030,2.8,2.8,6,3,,,
1624,UNDERARM CRUTCHES MARVEL SMALL,1000,1/1/2030,2.75,2.75,6,2,,,
1625,UNICAM GEL 50GM,611D,1/11/2026,0.893,0.893,1.42,14,,,
1626,UNIVIT E 400MG CAPS 40S,002H,1/7/2026,2.254,2.254,4.12,7,,,
1627,URAL EFFERVESCENT GRANULES 4GM 28S,EA339,1/4/2027,2.837,2.837,3.61,2.607142857,,,
1628,URIAGE HYSEAC CLEANSING GEL 500ML,8165636,1/2/2029,6.142,6.142,9,5,,,
1629,URINE COLLECTION BAG,151355000,1/1/2029,0.4,0.4,0.8,6,,,
1630,URISOL 4GM SACHETS 14S,OM16024,1/5/2026,1.136,1.136,1.8,1.428571429,,,
1631,UVAMIN RETARD 100MG CAPS 20S,23090663,1/7/2026,1.23,1.23,1.5,3,,,
1632,VAGICLIND 2% VAGINAL CREAM 20GM,230338,1/6/2026,1.388,1.388,3.63,2,,,
1633,VENTOL SYRUP 120ML,NS621,1/10/2026,0.252,0.252,0.46,3,,,
1634,VENTOLIN 100MCG EVOHALER 200MD,PE4P,1/3/2026,1.39,1.39,2.03,8,,,
1635,VERINE 135MG TAB 30S,1141316,1/9/2025,0.861,0.861,2.1,14,,,
1636,VIAGRA 100MG TAB 4S,COO6909,1/1/2029,7.12,7.12,8.68,2,,,
1637,VIAGRA 50MG TAB 4S,B859505,1/9/2028,7.124,7.124,8.68,3,,,
1638,VICHY 48 HR FRAGRANCE FREE ANTI PERSPIRANT 50ML,14Y800,1/1/2028,4.017,4.017,5.598,4,,,
1639,VICHY 48 HR INTENSE ANTI PERSPIRANT 50ML,14S42T,1/1/2028,4.017,4.017,5.598,7,,,
1640,VICHY 72 HR STRESS RESIST ANTI PERSPIRANT 50ML,14Y701,1/1/2028,4.017,4.017,5.598,4,,,
1641,VICHY CAPITAL SOLEIL SPF50 DRYTOUCH FLUID 50ML,54YF503,1/5/2027,3.48,3.48,9.372,4,,,
1642,VICHY DERCOS A/D SENSITIVE SCALP SHAMPOO 200ML,44Y404,1/1/2029,6,6,7.692,1,,,
1643,VICHY DERCOS A/D SHAMPOO DRY HAIR 200ML,44Y403,1/1/2029,5.652,5.652,8.549,6,,,
1644,VICHY DERCOS A/D SHAMPOO NORMAL TO OILY HAIR 200ML,44Y204,1/1/2029,6.123,6.123,8.507,6,,,
1645,VICHY LIFTACTIV SPECIALIST B3 SERUM 30ML,54XN4N,1/6/2026,17.751,17.751,22.75,1,,,
1646,VICHY NORMADERM INTENSIVE PURIFYING GEL 200ML,54Y902,1/9/2027,8.9,8.9,12.009,1,,,
1647,VICKS BABY RUB 50GM,3178028850,1/12/2025,1.652,1.652,2.06,7,,,
1648,VICKS INHALER 1ML,4226028860,1/6/2026,0.62,0.62,1.142,15,,,
1649,VICKS VAPORUB 50GM,4064028850,1/2/2027,0.675,0.675,1.391,13,,,
1650,VIGAMOX EYE DROPS 5ML,VHA9A,1/5/2026,2.36,2.36,2.87,7,,,
1651,VIRECTA 50MG TAB 3S,2411351,1/11/2026,1.03,1.03,2.51,6,,,
1652,VISCODRIL EXPECTORANT 100ML,4EC057A,1/7/2027,0.525,0.525,0.8,13,,,
1653,VISMED EYE GEL,SA0032,1/4/2026,4.45,4.45,6.685,2,,,
1654,VISMED LUBRICANT EYE DROPS 20ML,SA0024,1/2/2026,4.73,4.73,5.914,2,,,
1655,VISMED MULTI 0.3ML EYE DROP 10ML,SG0053,1/7/2026,2.727,2.727,3.95,6,,,
1656,VISOMAT COMFORT FORM BLOOD PRESSURE MONITOR,1000,1/1/2030,19.305,19.305,33,1,,,
1657,VITALAE NO 1 ADVANCED 400GM,2P230387457,1/11/2025,3.124,3.124,3.5,4,,,
1658,VITALAE NO 3 ADVANCED 400GM,2P230384808,1/10/2025,2.359,2.359,3.1,3,,,
1659,VITAMIN C FACE CREAM DR RASHEL 50GM,DR2202005,1/4/2026,0.917,0.917,2.4,1,,,
1660,VITAMIN C FACE SERUM DR RASHEL 50ML,DR2402050,1/4/2028,0.875,0.875,2.5,1,,,
1661,VITAPLUS EAR PLUG 1S,1000,1/1/2030,0.2,0.2,0.6,2,,,
1662,VITASKIN VIT C CREAM 50ML,VIT22103,1/11/2025,2.619,2.619,7.24,8,,,
1663,VITIFECT SYRUP 120ML,230031,1/1/2026,0.87,0.87,1.32,4,,,
1664,VOLTAREN 50MG TAB 20S,A00SCU,1/12/2025,2.938,2.938,3.58,1,,,
1665,VOLTAREN EMULGEL 12HRS 50GM,9H2P,1/4/2027,2.293,2.293,3.24,9,,,
1666,VOLTAREN EMULGEL 50GM,8S2B,1/4/2027,1.349,1.349,1.84,15,,,
1667,VOLTAREN SR 75MG TAB 10S,TEFA5,1/1/2027,1.224,1.224,1.49,2,,,
1668,VOLTFAST 50MG POWDER 30S,AMPA510,1/5/2026,4.827,4.827,6.47,15.5,,,
1669,VOLTIC 50MG TAB 20S,VA0190,1/1/2026,0.332,0.332,2.02,12,,,
1670,VOMINORE TAB 20S,2304058,1/3/2028,1.023,1.023,1.62,6,,,
1671,WALKER & CRUTCHES ACCESSORIES,1000,1/1/2030,0,0,1,12,,,
1672,WALKER FRAME MARVEL,1000,1/1/2030,9.5,9.5,19,1,,,
1673,WALKER FRAME WITH WHEEL MARVEL,1000,1/1/2030,11,11,21,2,,,
1674,WALKING STICK 3 FOOT MARVEL ,1000,1/1/2030,3.6,3.6,7,1,,,
1675,WALKING STICK 4 FOOT MARVEL ,1000,1/1/2030,4,4,8,1,,,
1676,WALKING STICK MARVEL,1000,1/1/2030,2.4,2.4,6,2,,,
1677,WALKING STICK SQUARE 4 FOOT MARVEL,1000,1/1/2030,3.65,3.65,8,1,,,
1678,WALKING STICK WITH ADJUSTER NEBULA,1000,1/1/2030,2.5,2.5,7,1,,,
1679,WARTY CREAM WITH SALICYLIC ACID 15ML,WAT23101,1/3/2026,1.933,1.933,3.3,2,,,
1680,WELLMAN CONCEPTION CAPS 30S,169201,1/3/2027,12.768,12.768,16.8,1,,,
1681,WELLMAN ORIGINAL TAB 30S,132372,1/3/2027,2.372,2.372,6.42,2.5,,,
1682,WELLOXON 6% 60ML,228700,1/9/2025,0.4,0.4,0.6,4,,,
1683,WELLOXON 9% 60ML,227100,1/8/2025,0.4,0.4,0.6,7,,,
1684,WELLWOMAN 50+ CAPS 26S,1685658,1/12/2026,6,6,7.9,2,,,
1685,WELLWOMAN ORGINAL CAPS 30S,222446,1/1/2027,2.25,2.25,6.23,1.5,,,
1686,WHEEL CHAIR HEAVY DUTY BROTHER MEDICAL,1000,1/1/2030,38,38,75,1,,,
1687,WHEEL CHAIR MARVEL,1000,1/1/2030,23,23,45,1,,,
1688,WHEEL CHAIR WITH BELT MARVEL,1000,1/1/2030,23,23,47,1,,,
1689,WHEEL CHAIR WITH BREAK MARVEL,1000,1/1/2030,25,25,49,1,,,
1690,WINEX 400MG CAPS 6S,4BH425,1/1/2027,2.82,2.82,5.5,4,,,
1691,XENICAL 120MG CAPS 84S,M2464M7,1/3/2026,13.763,13.763,16.77,1.5,,,
1692,XIGDUO XR 5MG/1000MG TAB 60S,WP0241,1/1/2026,1.648,1.648,16.14,1,,,
1693,XOLA OPTHALMIC SOLUTION 5ML,PM0342,1/11/2026,2.94,2.94,3.85,4,,,
1694,XOLAMOL OPHTHALMIC SOLUTION 5ML,BC0482,1/3/2026,3.504,3.504,4.27,3,,,
1695,XYLO-COMOD NASAL SPRAY 15ML,309693,1/1/2027,1.517,1.517,2.07,3,,,
1696,XYLOLIN ADULT NASAL SPRAY 10ML,6926,1/9/2027,0.845,0.845,1.03,3,,,
1697,XYLOLIN CHILD NASAL SPRAY 10ML,6928,1/7/2027,0.6,0.6,0.8,2,,,
1698,XYZAL 5MG TAB 30S,401800,1/5/2029,0.637,0.637,2.33,2,,,
1699,YASMIN TAB 21S,KT0LV4C,1/10/2026,2.101,2.101,3.04,12,,,
1700,ZAJEL BABY NAIL CUTTER,1000,1/1/2030,0.175,0.175,0.5,18,,,
1701,ZECUF HERBAL COUGH SYRUP 100ML,BZF23091,1/11/2026,0.492,0.492,0.99,13,,,
1702,ZECUF LOZENGES HERBAL 24S,KGM22012B,1/8/2025,0.29,0.29,1.65,2.5,,,
1703,ZECUF LOZENGES HONEY LEMON 24S,KHZ24006,1/8/2027,0.411,0.411,1.65,2.5,,,
1704,ZECUF LOZENGES ORANGE 24S,K0J23009A,1/7/2026,0.411,0.411,1.65,-0.5,,,
1705,ZED 100MG TAB 4S,4SK002G,1/3/2027,3.786,3.786,7.38,5,,,
1706,ZEMITRON 4MG TAB 10S,457001,1/1/2027,10.91,10.91,14.4,1,,,
1707,ZENTEL 400MG TAB 1S,PW8D,1/4/2028,0.68,0.68,0.83,13,,,
1708,ZENTEL SUSP 20ML,2005,1/12/2027,0.787,0.787,0.96,20,,,
1709,ZERTAZINE 10MG TAB 20S,23EA27,1/1/2026,0.344,0.344,1.62,3.5,,,
1710,ZETA CREAM 15GM,4LF203,1/6/2027,0.663,0.663,1.05,3,,,
1711,ZETA OINTMENT 15GM,4ST189,1/1/2027,0.562,0.562,0.89,12,,,
1712,ZIMAX 250MG CAPS 6S,2000243,1/4/2027,2.435,2.435,3.46,1,,,
1713,ZOVIRAX 5% CREAM 2GM,5U5W,1/9/2027,1.444,1.444,1.76,1,,,
1714,ZOXAN EYE/EAR DROP 0.3% 5 ML,084B118,1/1/2026,1.025,1.025,1.34,4,,,
1715,ZYCAL SOFTAB 30S,ZY00223,1/10/2026,0.513,0.513,3.2,1,,,
1716,ZYNEX-40MG CAPS 14S,4EG0078,1/4/2026,3.05,3.05,4.41,4,,,
1717,ZYNOVATE 0.1% CREAM 15GM,3ET004A,1/5/2026,0.524,0.524,1.02,19,,,
1718,ZYNOVATE 0.1% OINTMENT 15GM,4EW001B,1/10/2027,0.523,0.523,1.02,10,,,
1719,ZYROSA 10MG TAB 28S,4RS0028,1/2/2027,5,5,8.61,1,,,
1720,ZYRTEC 10MG ORAL DROPS 10ML,23518,1/8/2028,1.935,1.935,2.36,4,,,
1721,ZYRTEC 10MG TAB 20S,406074,1/7/2029,1.432,1.432,3.49,2.5,,,
1722,ZYRTEC ORAL SOLUTION 75ML,24G30Z,1/6/2027,1.551,1.551,1.89,7,,,
1,JAMIESON APPLE CIDER VINEGAR 1000MG CAP 120S,7944927,1/10/2027,6.65,6.65,9.5,1,,,
2,JOHNSONS BABY COTTON BUDS 200S,161021P,1/1/2028,1.92,1.92,2.52,2,,,
3,JOHNSONS BABY OIL 200ML,2004FV,1/7/2027,1.143,1.143,2.32,1,,,
4,JORDAN TOOTH BRUSH 1S,10000,1/1/2029,0.333,0.333,0.86,1,,,
5,JOSPAN NATURAL COUGH SYRUP 100ML,50623,1/6/2026,0.862,0.862,2.1,28,,,
6,JOY DROPS DELAY WIPE 3S,DW20071022,1/7/2025,1.408,1.408,2.5,1,,,
7,JUSPIRIN 81MG TAB 30S,9292,1/1/2027,0.607,0.607,0.74,3,,,
8,JUST FOR ME RELAXER KIT CHILDRENS SUPER,23126596,1/3/2028,2,2,2.8,5,,,
9,K-Y LUBRICATING JELLY 82GM,B248541,1/12/2027,2.45,2.45,3,2,,,
10,KINESIOLOGY TAPE 5CM X 5M,20220601,1/6/2027,1.875,1.875,3,6,,,
11,KLACID 125MG/5ML SUSP 100ML,1206440,1/7/2025,5.275,5.275,6.43,1,,,
12,KLACID XL 500MG TAV 7S,1188949,1/2/2026,3.99,3.99,5.06,1,,,
13,KLAVOX 312MG/5ML SYRUP 100ML,2003411,1/9/2026,1.031,1.031,2.01,28,,,
14,KLONT 200MG TAB 20S,E4M039,1/12/2025,0.75,0.75,1.03,1.5,,,
15,KOFLET - H LOZENGES LEMON 12S,942300070,1/11/2026,0.495,0.495,1.79,1,,,
16,KOFLET - H LOZENGES ORANGE 12S,682300014,1/1/2026,0.495,0.495,1.79,2,,,
17,KONICARE FLY REPELLENT SPRAY 100ML,SKS18080122,1/8/2025,1.989,1.989,3.714,2,,,
18,KONICARE NIPPLE CON CREAM 30GM,NC12090122,1/9/2025,1.944,1.944,3.5,6,,,
19,KOOL N SOOTHE FEVER SHEET 4S,1000,1/8/2026,1.43,1.43,2.2,4,,,
20,L-CET SOLUTION 100ML,4LS005A,1/2/2027,2.7,2.7,3.49,3,,,
21,LACTOFIBRE SYRUP 100ML,20049,1/10/2025,3.25,3.25,4.4,1,,,
22,LAMISIL CREAM 15GM,DW7Y,1/6/2027,2.052,2.052,2.9,2,,,
23,LAMSZA NAIL POLISH REMOVER SUNFLOWER SCENT 100ML,20,,0.576,0.576,1.14,1,,,
24,LATEX EXAMINATION GLOVES SMALL 100S,2010OR,1/10/2025,0.01,0.01,2.3,8,,,
25,LAXAL 12MG TAB 20S,7041,1/8/2029,0.238,0.238,0.29,6,,,
26,LEJAM 30MG TAB 4S,1145535,1/2/2026,5.93,5.93,7.23,1,,,
27,LEVOFLOX 500MG TAB 7S,3524313,1/7/2027,6.2,6.2,11.06,1,,,
28,LIPICE SUNCARE SPF25 LIPBALM 4.8GM,P012583,1/1/2028,0.5,0.5,1.145,3,,,
29,LIPITOR 10MG TAB 30S,HC5545,1/8/2025,9.783,9.783,11.92,1,,,
30,LIPITOR 40MG TAB 30S,LT8987A,1/5/2027,17.891,17.891,21.8,1,,,
31,LISTERINE FRESH BURST MOUTH WASH 250ML,1374P,1/5/2027,1.05,1.05,1.785,2,,,
32,LISTERINE GREEN TEA MOUTHWASH 250ML ,2482P,1/9/2025,1.048,1.048,2.075,10,,,
33,LISTERINE TOTAL CARE GUM PROTECT MOUTHWASH 250ML,1344P,1/5/2027,1,1,1.96,3,,,
34,LIVOSTIN NASAL SPRAY 10ML,PAB1R00,1/12/2025,2.971,2.971,3.62,1,,,
35,LORINE 10MG TAB 30S,1154559,1/2/2027,3.291,3.291,4.01,1,,,
36,LORINE FM TAB 10S,1153861,1/1/2026,1.15,1.15,1.65,3,,,
37,LOSEC MUPS 20MG TAB 14S,6AX043C,1/11/2025,4.071,4.071,4.96,1,,,
38,LOVRAK 800MG TAB 20S,7815,1/10/2029,5.835,5.835,14.22,3,,,
39,LOVRAK SUSP 120ML,5805,1/5/2027,6.95,6.95,8.47,2,,,
40,LOXTRA OPHTHALMIC EYE DROPS 5ML,BF0046,1/5/2026,1.49,1.49,1.95,3,,,
41,LOZZYS HONEY AND LEMON LOZENGES 24S,10132436P2,1/5/2027,1.03,1.03,1.65,0.666666667,,,
42,LRP ANTHELIOS ANTISHINE MIST INVISIBLE SPRAY 75ML,14W900,1/9/2025,5.889,5.889,8.258,3,,,
43,LRP EFFACLAR DUO+ M CREAM 40ML,54X602,1/6/2026,9.204,9.204,11.8,3,,,
44,LRP EFFACLAR H ISO-BIOME CREAM 40ML,54Y300,1/3/2027,7.486,7.486,9.599,1,,,
45,LRP EFFACLAR H ISOBIOME CLEANSING CREAM 200ML,54WD00,1/12/2025,8.299,8.299,10.64,1,,,
46,LRP EFFACLAR MAT MOISTURIZER 40ML,54Y601,1/6/2027,6.206,6.206,7.957,2,,,
47,LRP EFFACLAR MICRO PEELING GEL 400ML,54Y800,1/8/2027,12.381,12.381,15.873,1,,,
48,LRP EFFACLAR MICROPEELING GEL 200ML,54Y700,1/7/2027,8.144,8.144,10.441,2,,,
49,MABIS RECHARBLE HEARING AMPLIFIER AID AVA199,10000,1/1/2029,35.1,35.1,45,1,,,
50,MAESTRO 50MG TAB 4S,4XX004,1/1/2026,1.756,1.756,4.71,9,,,
51,MAGNACEF 400MG CAP 5S,A147,1/4/2026,2.9,2.9,4.14,4,,,
52,MAGNESIUM PLUS TAB 30S,680324,1/4/2027,0.436,0.436,2,5,,,
53,MALE CATHETER LARGE,202307,1/6/2028,0.4,0.4,0.9,3,,,
54,MALE CATHETER MEDIUM,202307,1/6/2028,0.25,0.25,0.9,10,,,
55,MALE CATHETER XL,202307,1/6/2028,0.45,0.45,0.9,6,,,
56,MANFORCE OVERTIME ORANGE CONDOM 10S,0KEIW001,1/5/2028,0.812,0.812,2.6,4,,,
57,MANFORCE OVERTIME PINEAPPLE CONDOM 10S,2KEIW001,1/5/2028,0.812,0.812,2.6,9,,,
58,MANFORCE ULTRA FEEL BUBBLEGUM CONDOM 10S,4KEIW001,1/5/2028,0.813,0.813,2.6,4,,,
59,MANFORCE XOTIC CHOCOLATE CONDOM 10S,6KEIW001,1/5/2028,0.813,0.813,2.6,5,,,
60,MASCULAN LONG PLEASURE CONDOMS 10S,TN483601,1/8/2027,1.692,1.692,3.6,7,,,
61,MASCULAN LONG PLEASURE CONDOMS 3S,TN507801,1/4/2028,0,0,1.3,10,,,
62,MASCULAN LUBRICANT GEL STRAWBERRY 75ML,ALS14100122A,1/10/2025,1.56,1.56,2.8,12,,,
63,MASCULAN RIBBED+DOTTED CONDOMS 10S,TP47003,1/3/2027,1.32,1.32,3.4,19,,,
64,MATRIBONE TAB 30S,MBT24002,1/5/2026,2.05,2.05,2.7,2.333333333,,,
65,MATRIJOINT TAB 30S,MJT24001,1/5/2026,4.1,4.1,5.4,1,,,
66,MAVALA CUTICLE REMOVER 10ML,350810,1/1/2027,3,3,5,5,,,
67,MAVALA MAVADERMA 10ML,360282,1/1/2027,4.8,4.8,8,3,,,
68,MAXIDEX EYE OINTMENT 3.5GM,VY363A,1/9/2025,1.091,1.091,1.33,2,,,
69,MAXIDEX OPHTHALMIC SUSPENSION 5ML,VCH02A,1/10/2025,1.444,1.444,1.76,5,,,
70,MAXIGESIC 500/150MG TAB 32S,AFG2038B,1/10/2025,2.081,2.081,2.74,16.5,,,
71,MAXITROL EYE DROPS 5ML,VDW06B,1/12/2025,1.469,1.469,1.79,3,,,
72,MEDEL EAR THERMOMETER,1000,1/1/2029,6.665,6.665,12.3,2,,,
73,MEDI ELBOW SUPPORT,1000,1/1/2029,5.1,5.1,5.1,3,,,
74,MEDI KNEE SUPPORT,1000,1/1/2029,5.7,5.7,5.7,1,,,
75,MELIA ICE BAG 11 INCH,1000,1/1/2029,1.167,1.167,2.8,6,,,
76,MENOPACE CAPS 30S,165074,1/1/2026,2.75,2.75,8.5,2,,,
77,MESKON LUMBO SACRAL BELT,1000,1/1/2029,8,8,10.5,3,,,
78,METROGYL GEL 30GM,PGN4091,1/9/2027,0.418,0.418,0.51,5,,,
79,METROLAG 250MG TAB 20S,240116,1/3/2029,0.734,0.734,1.43,8,,,
80,MEVA TAB 30S,BA0158,1/1/2027,0.387,0.387,1.7,3,,,
81,MICOBAN TOPICAL ANTIFUNGAL SPRAY 30ML,3577001,1/9/2025,0.621,0.621,1.06,6,,,
82,MOBIC 15MG TAB 30S,23C2723,1/11/2025,3.939,3.939,4.8,4,,,
83,MOBILAT N CREAM 50GM,141VME,1/6/2026,1.36,1.36,1.66,2,,,
84,MONTAS 4MG TAB 28S,4AU002D,1/1/2026,10,10,11.14,2,,,
85,MOTHERS CHOICE RUSK ORGINAL 150GM,2503301,1/8/2026,0.675,0.675,0.8,1,,,
86,MOTHERS CHOICE RUSKS DATES 150GM,2503302,1/8/2026,0.83,0.83,0.975,1,,,
87,MUCOPAIN GEL 15GM,24407,1/5/2026,0.61,0.61,0.8,2,,,
88,MUCOSOLVAN LA 75MG CAPS 10S,HM0279,1/7/2026,1.448,1.448,1.76,3,,,
89,MUMIN JUNIOUR CHILDREN TOOTH PASTE STRAWBERRY 50ML,1024184C,1/12/2027,0.6,0.6,0.785,2,,,
90,MUPIROCIN BIOPHARM OINTMENT 20GM,241801,1/12/2027,1.443,1.443,2.11,8,,,
91,MUSTELA BABY OIL 100ML,S127,1/4/2027,3.445,3.445,5.3,5,,,
92,MUSTELA MULTI PURPOSE BALM 75ML,R143,1/5/2026,4.8,4.8,8,2,,,
93,MUSTELA NOURISHING LOTION WITH COLD CREAM 200ML,S135,1/3/2027,1.62,1.62,4,6,,,
94,MUSTELA SOAP WITH COLD CREAM 100GM,R100,1/9/2026,1.024,1.024,2.5,9,,,
95,MUSTELA SOOTHING CHEST RUB 40ML,P199,1/10/2025,1.544,1.544,3.8,13,,,
96,MUSTELA SPF50 VERY HIGH PROTECTION LOTION 100ML,P206,1/10/2025,3.575,3.575,8,8,,,
97,MUSTELA STELATOPIA+ ANTI ITCHING CREAM 150ML,S278,1/1/2027,3.9,3.9,8.5,3,,,
98,MUSTELA STRETCH MARKS CREAM 150ML,P957,1/9/2025,4.128,4.128,9.525,5,,,
99,MYCOHEAL VAGINAL CREAM 50G,9595,1/9/2026,1.325,1.325,2.15,17,,,
100,NAIL CUTTER ROYAL,1000,1/1/2029,0.4,0.4,0.8,12,,,
101,NAIR BODY WAX STRIPS COCONUT 20S,NW2257,1/9/2025,0.38,0.38,1.81,1,,,
102,NAIR FACIAL WAX STRIPS APRICOT 20S,NW2311,1/11/2025,2.4,2.4,3,2,,,
103,NAN 1 OPTIPRO 400GM,43650346AB,1/12/2026,4.195,4.195,4.6,3,,,
104,NAN COMFORT NO 2 800GM,423908062,1/2/2026,7.331,7.331,8.4,8,,,
105,NASEHALER NASAL SPRAY ,4IC0425,1/3/2026,2.741,2.741,3.34,2,,,
106,NASOLEAN SALINE NASAL SPRAY 20ML,NSH22304,1/11/2025,1.885,1.885,3.3,7,,,
107,NATROL KIDS MELATONIN 1MG RASPBERRY GUMMIES 90S,2092588,1/6/2026,5.7,5.7,8.9,1,,,
108,NEUTROGENA HYDRO BOOST GEL CREAM 50ML,1994V,1/6/2027,3.337,3.337,4.45,9,,,
109,NEUTROGENA HYDROBOOST HYDRATING FLUID SPF 50 50ML,1694V,1/5/2027,3.675,3.675,4.9,1,,,
110,NEUTROGENA SPOT CONTROLLING FACIAL WASH 200ML,1424M,1/5/2027,3.037,3.037,4.05,2,,,
111,NEXCARE COOL KIDS ASSORTED BANDAGES 20S,9905653,1/8/2027,1.15,1.15,1.525,1,,,
112,NEXIUM 10MG GRANULES 28S,RFFV,1/3/2027,8.248,8.248,10.05,0.428571429,,,
113,NEXIUM 40MG TAB 14S,ST014,1/1/2027,3.549,3.549,5.19,1.5,,,
114,NEXPRO 20 TAB 30S,BLG5L026,1/7/2026,3.5,3.5,4.92,1.5,,,
115,NEXPRO 40 TAB 30S,BMS9M007,1/12/2026,4.85,4.85,6.7,0.5,,,
116,NIDO THREE PLUS STAGE 4 400GM,5004417611,1/6/2026,2.485,2.485,2.938,1,,,
117,NIFELAT R 20MG TAB 30S,114885,1/12/2026,1.945,1.945,2.37,2,,,
118,NIMED ADHESIVE DRESSING WATERPROOF 15CM X 9CM,22024,1/1/2029,6.984,6.984,8.75,0.04,,,
119,NISITA NASAL SPRAY 20ML,23M109A,1/10/2026,1.337,1.337,2.9,15,,,
120,NOPAIN 250MG TAB 20S,4933A,1/7/2027,0.975,0.975,1.34,1,,,
121,NORDITALIA RIGID DIGITAL THERMOMETER,2412020,1/11/2028,1,1,2.5,5,,,
122,NOVALAC 1 INFANT FORMULA 400GM,164514,1/11/2025,3.286,3.286,4,5,,,
123,NOVALAC 2 FOLLOW-ON FORMULA 400GM,162056,1/7/2025,0,0,4,6,,,
124,NOVALAC 1 INFANT FORMULA 800GM,168203,1/5/2026,5.54,5.54,7.8,10,,,
125,NOVALAC 2 FOLLOW ON FORMULA 800GM,166716,1/2/2026,6.248,6.248,7.8,2,,,
126,NOVALAC AC 400 GM,161892,1/8/2025,3.322,3.322,4.318,7,,,
127,NOVALAC AR 1 400GM,161171,1/7/2025,3.322,3.322,4,12,,,
128,NOVALAC AR 2 400GM,165561,1/1/2026,3.077,3.077,4,5,,,
129,NOVALAC GENIO VANILLA 400GM,168108,1/4/2026,2.845,2.845,3.5,1,,,
130,NOVALAC GENIO VANILLA 800GM,173532,1/1/2027,5.537,5.537,7,2,,,
131,NOVAURIC 100MG TAB 100S,3AA018C,1/7/2026,3.15,3.15,4.31,0.25,,,
132,NOVECIN 400MG TAB 10S,477G,1/5/2026,2.96,2.96,5.05,2,,,
133,NOVOMIX 30 PENFIL CATRIDGES 100IU/ML 5S,PT6EA67,1/1/2026,16.283,16.283,19.84,0.8,,,
134,NOVORAPID FLEXPEN 100U/ML,PT6DX10,1/7/2026,20,20,22.24,0.4,,,
135,NOVOTANE ULTRA EYE DROPS 10ML,11223,1/12/2026,1.354,1.354,3.3,4,,,
136,NOW OMEGA 3 FISH OIL 1000MG SOFTGEL 30S,3381777,1/11/2028,2.03,2.03,4.9,3,,,
137,OGX BRAZILIAN KERATIN CONDITIONER 385ML,0574M,1/2/2027,3.431,3.431,4.7,1,,,
138,OLOPAT UD 0.1% EYE DROPS 0.4ML 30S,BB0457,1/3/2026,5,5,6.33,1,,,
